FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
-29.460348,57.956318,-0.129158,23.649723,284.771545,615.801086
-30.211529,57.917755,-0.532667,23.296808,287.89151,611.883179
-30.957603,57.871414,-0.94528,22.94314,290.997253,607.930054
-31.698187,57.817337,-1.366552,22.588865,294.088837,603.942566
-32.432907,57.755539,-1.796017,22.234129,297.166412,599.921692
-33.161396,57.686028,-2.233192,21.879068,300.230133,595.868164
-33.883266,57.608768,-2.677587,21.523817,303.280182,591.78302
-34.598106,57.523705,-3.128702,21.168514,306.31665,587.667175
-35.305485,57.430798,-3.586036,20.813303,309.339783,583.521606
-36.004974,57.329998,-4.049074,20.458336,312.349609,579.34729
-36.696171,57.221317,-4.517293,20.103762,315.346283,575.145386
-37.378693,57.104771,-4.990161,19.749718,318.329956,570.917053
-38.052204,56.980408,-5.467137,19.396355,321.300781,566.663208
-38.716396,56.848278,-5.947681,19.043802,324.258789,562.385193
-39.370979,56.708397,-6.431247,18.692205,327.204254,558.084045
-40.01564,56.560753,-6.917297,18.341673,330.137268,553.761169
-40.650066,56.405315,-7.405301,17.992329,333.057953,549.417603
-41.273922,56.242016,-7.894741,17.644289,335.96637,545.054626
-41.886887,56.070843,-8.385114,17.297689,338.86264,540.673523
-42.488647,55.891808,-8.875925,16.952679,341.746765,536.275696
-43.078949,55.704964,-9.366694,16.609402,344.618805,531.862488
-43.657581,55.510368,-9.856946,16.268013,347.478729,527.434937
-44.22438,55.308098,-10.346217,15.928663,350.32663,522.99469
-44.779209,55.098202,-10.834064,15.591512,353.162537,518.54303
-45.321926,54.880703,-11.320052,15.25671,355.986481,514.081238
-45.852371,54.655582,-11.803783,14.924392,358.798523,509.610809
-46.370354,54.422829,-12.284881,14.594682,361.598511,505.133026
-46.875687,54.18243,-12.762999,14.267701,364.386505,500.6492
-47.368198,53.934422,-13.237821,13.943573,367.162384,496.160767
-47.847748,53.678886,-13.709046,13.622419,369.926147,491.669067
-48.314243,53.415924,-14.176402,13.304354,372.677704,487.175415
-48.767647,53.145653,-14.639621,12.989491,375.416992,482.681244
-49.207932,52.868168,-15.09845,12.677936,378.143951,478.187866
-49.635063,52.583565,-15.552644,12.369789,380.85849,473.696594
-50.048977,52.291878,-16.001978,12.06514,383.560516,469.20871
-50.449615,51.993156,-16.446238,11.764063,386.249908,464.725464
-50.836864,51.687462,-16.88522,11.466625,388.926544,460.248077
-51.210648,51.374866,-17.318745,11.172884,391.590332,455.777832
-51.570923,51.055519,-17.746647,10.882893,394.241089,451.315857
-51.91769,50.72958,-18.168766,10.596697,396.878723,446.863342
-52.250996,50.39724,-18.584961,10.314338,399.503021,442.421356
-52.570908,50.05867,-18.995092,10.035855,402.113983,437.991028
-52.877514,49.714031,-19.399027,9.761279,404.711426,433.573395
-53.170856,49.363445,-19.796623,9.490631,407.295197,429.169434
-53.450966,49.007008,-20.187748,9.223929,409.865204,424.78006
-53.71785,48.644814,-20.572262,8.961192,412.421234,420.40625
-53.971504,48.277008,-20.950027,8.702442,414.963135,416.048798
-54.211975,47.903751,-21.320885,8.447703,417.490723,411.708405
-54.439339,47.525242,-21.68469,8.196989,420.003937,407.385956
-54.653725,47.14172,-22.041294,7.950315,422.502625,403.082062
-54.855297,46.753403,-22.390553,7.707707,424.986694,398.797424
-55.044216,46.360508,-22.73233,7.469186,427.456116,394.532654
-55.220623,45.963219,-23.066494,7.234775,429.910706,390.288208
-55.384628,45.561691,-23.39292,7.004483,432.350372,386.064697
-55.53632,45.156075,-23.711468,6.77832,434.775055,381.862518
-55.67577,44.746559,-24.022009,6.556302,437.184662,377.682007
-55.803093,44.333351,-24.32439,6.338449,439.579102,373.523651
-55.918442,43.916702,-24.61846,6.124794,441.958496,369.387634
-56.022018,43.496891,-24.904045,5.915366,444.322784,365.274353
-56.114071,43.074192,-25.18099,5.710204,446.672089,361.184052
-56.194839,42.648869,-25.449139,5.509349,449.006409,357.116882
-56.264561,42.221157,-25.708357,5.312849,451.325836,353.073151
-56.323421,41.791267,-25.958519,5.120742,453.630432,349.052887
-56.371597,41.359394,-26.199524,4.933061,455.920288,345.056183
-56.409256,40.925743,-26.431286,4.749835,458.195587,341.083191
-56.436565,40.490532,-26.653721,4.571091,460.456451,337.13382
-56.453766,40.053997,-26.866756,4.396858,462.703125,333.208252
-56.461121,39.616402,-27.070311,4.227167,464.935883,329.306335
-56.458931,39.178013,-27.264305,4.062048,467.154968,325.428101
-56.44751,38.739079,-27.448669,3.901532,469.360779,321.573486
-56.427139,38.299805,-27.623341,3.745646,471.553528,317.742462
-56.398052,37.860367,-27.788269,3.59442,473.733582,313.934906
-56.360462,37.420918,-27.943422,3.447886,475.901306,310.150757
-56.314548,36.981583,-28.088785,3.306084,478.057037,306.389923
-56.260498,36.542519,-28.224373,3.169055,480.201294,302.652283
-56.198536,36.103889,-28.350212,3.036834,482.334503,298.937653
-56.12891,35.665874,-28.466349,2.909453,484.457153,295.245972
-56.051899,35.228661,-28.572832,2.786949,486.569916,291.577057
-55.967785,34.792419,-28.669727,2.669356,488.673248,287.930817
-55.876827,34.3573,-28.757107,2.556705,490.767731,284.307068
-55.779259,33.923397,-28.835051,2.44902,492.853851,280.70578
-55.675255,33.490791,-28.903656,2.346318,494.932281,277.126801
-55.564983,33.059513,-28.963037,2.248625,497.00354,273.569946
-55.448601,32.629604,-29.013315,2.155978,499.068298,270.035156
-55.326271,32.201115,-29.054619,2.06842,501.127258,266.522278
-55.198219,31.774111,-29.087101,1.985997,503.18103,263.03125
-55.064663,31.348663,-29.110926,1.908745,505.230408,259.56189
-54.92585,30.924828,-29.12627,1.836694,507.276031,256.114166
-54.782009,30.502644,-29.133318,1.769871,509.318573,252.688019
-54.633354,30.082098,-29.132277,1.708288,511.358734,249.283463
-54.480045,29.663147,-29.123354,1.651944,513.397095,245.900482
-54.322239,29.245708,-29.106771,1.600823,515.434265,242.539108
-54.160072,28.829691,-29.082762,1.554908,517.471008,239.199234
-53.99371,28.415012,-29.051556,1.514185,519.507996,235.88089
-53.823322,28.001604,-29.013393,1.478648,521.546021,232.584061
-53.649128,27.589407,-28.968508,1.448292,523.585571,229.308899
-53.471367,27.178362,-28.917154,1.423112,525.627441,226.055481
-53.29026,26.768389,-28.859598,1.403099,527.672058,222.823929
-53.106018,26.359365,-28.79612,1.388236,529.719971,219.614456
-52.918812,25.951141,-28.727005,1.378497,531.771667,216.427155
-52.728794,25.543528,-28.652561,1.373839,533.827698,213.262146
-52.536083,25.136324,-28.573088,1.37421,535.888489,210.119598
-52.34082,24.729349,-28.488895,1.379542,537.954529,206.99968
-52.143181,24.322435,-28.400284,1.38976,540.026306,203.902527
-51.943363,23.915434,-28.307562,1.404787,542.104126,200.828354
-51.741589,23.508223,-28.211033,1.424539,544.188354,197.777496
-51.53809,23.100668,-28.111008,1.448933,546.279297,194.750214
-51.333065,22.692621,-28.007801,1.47788,548.377136,191.74675
-51.126675,22.283911,-27.90173,1.511284,550.481934,188.767365
-50.919064,21.874342,-27.793112,1.549035,552.593994,185.812317
-50.710339,21.46373,-27.682274,1.591008,554.713379,182.881775
-50.500614,21.051905,-27.569546,1.63706,556.84021,179.975937
-50.290024,20.638725,-27.455248,1.687039,558.974609,177.095093
-50.078732,20.224092,-27.339697,1.740779,561.116577,174.239441
-49.866932,19.807919,-27.223198,1.798113,563.266113,171.409286
-49.654823,19.390162,-27.106064,1.858873,565.423157,168.604782
-49.442574,18.970772,-26.988607,1.922891,567.587646,165.826202
-49.230331,18.549713,-26.871134,1.99,569.759216,163.07373
-49.018215,18.126947,-26.753948,2.060026,571.937683,160.347565
-48.806301,17.70245,-26.637354,2.132792,574.122986,157.647797
-48.594681,17.276215,-26.521654,2.208123,576.314941,154.974533
-48.383461,16.848274,-26.407141,2.285845,578.513245,152.327896
-48.172779,16.418692,-26.294094,2.365777,580.717712,149.708069
-47.962803,15.987569,-26.182787,2.447734,582.927917,147.115097
-47.753693,15.555021,-26.073484,2.531523,585.143616,144.549118
-47.545612,15.121186,-25.966433,2.616948,587.364258,142.010269
-47.338699,14.686195,-25.861887,2.703812,589.589661,139.498657
-47.13306,14.250176,-25.760086,2.791913,591.819214,137.014328
-46.928761,13.813257,-25.66127,2.881046,594.052551,134.557358
-46.725876,13.37555,-25.565666,2.971008,596.289429,132.127777
-46.524475,12.937189,-25.473497,3.061599,598.529236,129.725525
-46.32465,12.498323,-25.384977,3.152631,600.771606,127.350632
-46.126507,12.059132,-25.300306,3.243921,603.016113,125.003105
-45.930168,11.619814,-25.219673,3.335289,605.262329,122.682991
-45.735737,11.180593,-25.143261,3.426557,607.509644,120.390305
-45.543301,10.741694,-25.071236,3.517545,609.757751,118.125023
-45.352921,10.303334,-25.003746,3.608076,612.006104,115.887169
-45.164627,9.865719,-24.940943,3.697973,614.25415,113.676666
-44.978451,9.429047,-24.882971,3.787066,616.501526,111.493477
-44.794403,8.993514,-24.829962,3.875195,618.747803,109.337517
-44.612526,8.559329,-24.782028,3.962218,620.992676,107.208748
-44.432869,8.126731,-24.739273,4.048007,623.235596,105.107094
-44.255482,7.69598,-24.701782,4.132453,625.476074,103.032516
-44.080437,7.267361,-24.669624,4.215452,627.713867,100.984985
-43.907768,6.841158,-24.642859,4.296914,629.948303,98.96447
-43.737503,6.417636,-24.621519,4.376742,632.179016,96.970894
-43.569637,5.997033,-24.605629,4.454847,634.40564,95.00415
-43.404152,5.579566,-24.595198,4.531144,636.627869,93.064102
-43.241024,5.165442,-24.590214,4.605556,638.845459,91.150597
-43.080238,4.754884,-24.590662,4.678017,641.057983,89.263504
-42.921791,4.348133,-24.596506,4.748469,643.26532,87.402634
-42.765701,3.945455,-24.607687,4.816864,645.467041,85.567886
-42.611996,3.547134,-24.624147,4.883156,647.663025,83.759125
-42.460682,3.153451,-24.645803,4.947313,649.852783,81.97625
-42.31176,2.764667,-24.672567,5.0093,652.036133,80.219055
-42.165203,2.381009,-24.704319,5.069079,654.212952,78.487396
-42.020954,2.002673,-24.740931,5.126615,656.382935,76.780945
-41.87896,1.629842,-24.782251,5.181867,658.546143,75.099495
-41.739159,1.262698,-24.828114,5.234801,660.702332,73.442772
-41.601532,0.901448,-24.878326,5.285382,662.851379,71.810631
-41.466061,0.546322,-24.932684,5.333578,664.993286,70.202812
-41.332714,0.19757,-24.990973,5.379357,667.127991,68.619148
-41.201473,-0.144559,-25.052975,5.422694,669.255188,67.059387
-41.072285,-0.479839,-25.118473,5.463563,671.375061,65.523308
-40.94508,-0.808082,-25.187244,5.501942,673.487427,64.010605
-40.819756,-1.129139,-25.259066,5.537807,675.592468,62.520985
-40.696224,-1.442891,-25.333691,5.571138,677.690125,61.054146
-40.574371,-1.749228,-25.410872,5.601925,679.780518,59.609787
-40.454124,-2.048029,-25.490335,5.630152,681.863831,58.187614
-40.335381,-2.339153,-25.571798,5.655808,683.940002,56.787331
-40.218067,-2.622438,-25.654961,5.678881,686.009216,55.408695
-40.102089,-2.897716,-25.739525,5.699361,688.071411,54.051476
-39.987324,-3.16484,-25.82519,5.717245,690.126648,52.71537
-39.873661,-3.423702,-25.911652,5.732532,692.175171,51.400078
-39.760956,-3.674241,-25.998632,5.745228,694.21698,50.105244
-39.649071,-3.916425,-26.085855,5.755349,696.252258,48.830513
-39.537834,-4.150236,-26.173054,5.762916,698.281372,47.575584
-39.427094,-4.375649,-26.259954,5.767958,700.304138,46.34016
-39.316692,-4.592621,-26.346281,5.770507,702.320801,45.123947
-39.206474,-4.801081,-26.431744,5.770594,704.331482,43.926701
-39.096268,-5.000954,-26.516062,5.768249,706.33606,42.748184
-38.985912,-5.192169,-26.598938,5.763499,708.334656,41.588165
-38.875214,-5.37469,-26.680094,5.756364,710.327393,40.446339
-38.763981,-5.548522,-26.759254,5.746869,712.314331,39.322407
-38.652,-5.713696,-26.836159,5.735032,714.29541,38.216015
-38.53904,-5.870261,-26.910563,5.720879,716.270752,37.126865
-38.424866,-6.018254,-26.982233,5.70444,718.240356,36.054657
-38.309235,-6.157698,-27.050959,5.685743,720.204041,34.999153
-38.191921,-6.28859,-27.116516,5.66482,722.161804,33.960121
-38.072716,-6.410916,-27.178709,5.641711,724.113525,32.937313
-37.951405,-6.524669,-27.237341,5.616453,726.059021,31.93049
-37.827782,-6.629862,-27.292227,5.589077,727.998108,30.939419
-37.701633,-6.726542,-27.343182,5.559601,729.930786,29.9638
-37.572739,-6.814778,-27.390032,5.528045,731.856628,29.00334
-37.440861,-6.89465,-27.432621,5.494428,733.775635,28.057795
-37.305771,-6.966225,-27.470802,5.458776,735.687439,27.126926
-37.167259,-7.02955,-27.504454,5.421117,737.591736,26.210556
-37.025143,-7.08464,-27.53347,5.38149,739.488159,25.308506
-36.879276,-7.131497,-27.557777,5.339939,741.376282,24.420595
-36.72953,-7.170123,-27.577312,5.296517,743.255676,23.546589
-36.57579,-7.200541,-27.592033,5.251276,745.125916,22.686306
-36.417946,-7.222806,-27.601904,5.204264,746.986511,21.839508
-36.255867,-7.236996,-27.606903,5.155529,748.836975,21.006018
-36.08942,-7.243204,-27.607016,5.105114,750.67688,20.185595
-35.918468,-7.241525,-27.602242,5.053062,752.505493,19.378059
-35.742916,-7.232037,-27.592581,4.999414,754.322449,18.583294
-35.562687,-7.214801,-27.578049,4.944211,756.126831,17.80118
-35.37775,-7.189862,-27.558666,4.887494,757.918152,17.031595
-35.188107,-7.157266,-27.534481,4.829317,759.69574,16.274426
-34.993755,-7.11709,-27.505569,4.769732,761.458923,15.529603
-34.794704,-7.069452,-27.472008,4.708794,763.207031,14.797015
-34.590946,-7.014514,-27.433891,4.646557,764.93927,14.076541
-34.382458,-6.952462,-27.391329,4.58308,766.655029,13.368119
-34.169224,-6.883493,-27.344431,4.518425,768.353516,12.67169
-33.951241,-6.807796,-27.293312,4.45265,770.033997,11.987254
-33.728546,-6.725546,-27.238087,4.385811,771.69574,11.314811
-33.501213,-6.636913,-27.178879,4.317963,773.337891,10.654419
-33.269341,-6.542077,-27.115822,4.249156,774.959839,10.006198
-33.033035,-6.441254,-27.049051,4.179446,776.560547,9.370208
-32.7924,-6.334712,-26.978718,4.108886,778.139526,8.746507
-32.547531,-6.222772,-26.904982,4.037534,779.695801,8.135152
-32.2985,-6.10579,-26.828012,3.965458,781.22876,7.536265
-32.045387,-5.984142,-26.747986,3.892744,782.73761,6.949964
-31.788277,-5.858205,-26.665085,3.81949,784.22168,6.376366
-31.527287,-5.728357,-26.579491,3.745795,785.679932,5.815649
-31.262566,-5.594979,-26.491377,3.671764,787.111755,5.268052
-30.994289,-5.458464,-26.400925,3.597503,788.516479,4.733754
-30.722651,-5.319226,-26.30831,3.523123,789.89325,4.212931
-30.447853,-5.177698,-26.213713,3.448734,791.241455,3.705762
-30.170086,-5.034324,-26.117315,3.374449,792.560425,3.212365
-29.889532,-4.889538,-26.01931,3.300391,793.849426,2.732859
-29.606361,-4.743752,-25.919897,3.226699,795.10791,2.267302
-29.320734,-4.597336,-25.819284,3.15353,796.335083,1.815814
-29.03282,-4.450625,-25.71767,3.081051,797.530457,1.378453
-28.742819,-4.303921,-25.615259,3.009431,798.693298,0.955279
-28.45096,-4.157506,-25.512247,2.938837,799.82312,0.546291
-28.157482,-4.011654,-25.408821,2.869424,800.91925,0.151488
-27.86264,0,-25.305172,0,801.981323,0
-27.566664,0,-25.201473,0,803.008667,0
-27.269779,0,-25.097897,0,804.000854,0
-26.972162,0,-24.99461,0,804.957397,0
-26.67399,0,-24.891788,0,805.877991,0
-26.375433,0,-24.789595,0,806.762207,0
-26.076681,0,-24.688198,0,807.609497,0
-25.777958,0,-24.587749,0,808.419678,0
-25.479506,0,-24.488407,0,809.192444,0
-25.18158,0,-24.390316,0,809.92749,0
-24.884409,0,-24.293604,0,810.624512,0
-24.588207,0,-24.1984,0,811.283447,0
-24.293144,0,-24.104828,0,811.903992,0
-23.99938,0,-24.013006,0,812.486206,0
-23.707064,0,-23.923029,0,813.029785,0
-23.416378,0,-23.834995,0,813.534729,0
-23.127531,0,-23.748995,0,814.000977,0
-22.840769,0,-23.665113,0,814.428589,0
-22.556328,0,-23.583439,0,814.817566,0
-22.274439,0,-23.504051,0,815.16803,0
-21.995289,0,-23.427038,0,815.480164,0
-21.71904,0,-23.35247,0,815.753967,0
-21.445827,0,-23.28042,0,815.989868,0
-21.1758,0,-23.210955,0,816.187805,0
-20.909121,0,-23.144131,0,816.348083,0
-20.645981,0,-23.07999,0,816.471008,0
-20.386599,0,-23.018581,0,816.556824,0
-20.131197,0,-22.959944,0,816.605835,0
-19.879978,0,-22.904127,0,816.618408,0
-19.633108,0,-22.851168,0,816.59491,0
-19.390703,0,-22.801119,0,816.535767,0
-19.152857,0,-22.754036,0,816.441284,0
-18.919662,0,-22.709972,0,816.311951,0
-18.691225,0,-22.668972,0,816.148254,0
-18.467695,0,-22.631073,0,815.950684,0
-18.249249,0,-22.596304,0,815.719727,0
-18.036062,0,-22.564674,0,815.455994,0
-17.828297,0,-22.536198,0,815.160095,0
-17.626081,0,-22.51087,0,814.832581,0
-17.429497,0,-22.488689,0,814.47406,0
-17.238596,0,-22.469662,0,814.085205,0
-17.053423,0,-22.453787,0,813.666504,0
-16.874039,0,-22.441063,0,813.218689,0
-16.700535,0,-22.431475,0,812.742493,0
-16.533037,0,-22.425005,0,812.238708,0
-16.371677,0,-22.421627,0,811.708069,0
-16.216564,0,-22.42132,0,811.151245,0
-16.067766,0,-22.424049,0,810.569031,0
-15.925291,0,-22.429771,0,809.962158,0
-15.789101,0,-22.438444,0,809.331299,0
-15.659133,0,-22.450022,0,808.677246,0
-15.535332,0,-22.464441,0,808.000793,0
-15.417668,0,-22.481659,0,807.302673,0
-15.306141,0,-22.50161,0,806.583923,0
-15.200772,0,-22.524244,0,805.845093,0
-15.101575,0,-22.549507,0,805.087158,0
-15.008515,0,-22.577353,0,804.310852,0
-14.921502,0,-22.60774,0,803.516968,0
-14.840384,0,-22.640629,0,802.70636,0
-14.76497,0,-22.67598,0,801.879822,0
-14.695074,0,-22.713741,0,801.038208,0
-14.630533,0,-22.753859,0,800.182434,0
-14.571228,0,-22.796259,0,799.313354,0
-14.517063,0,-22.840864,0,798.431885,0
-14.467942,0,-22.887606,0,797.538818,0
-14.42374,0,-22.936415,0,796.63501,0
-14.384272,0,-22.987221,0,795.721375,0
-14.349293,0,-23.039959,0,794.798767,0
-14.318519,0,-23.094568,0,793.867981,0
-14.291664,0,-23.15099,0,792.929932,0
-14.26848,0,-23.209152,0,791.985535,0
-14.248778,0,-23.268961,0,791.035583,0
-14.232409,0,-23.33032,0,790.081116,0
-14.219247,0,-23.393122,0,789.122742,0
-14.209142,0,-23.457243,0,788.16156,0
-14.201889,0,-23.522575,0,787.198303,0
-14.197228,0,-23.589006,0,786.233643,0
-14.194864,0,-23.656418,0,785.268555,0
-14.194507,0,-23.724709,0,784.303833,0
-14.195905,0,-23.793766,0,783.340271,0
-14.198882,0,-23.863487,0,782.378723,0
-14.203313,0,-23.93375,0,781.419922,0
-14.209107,0,-24.004448,0,780.464722,0
-14.216153,0,-24.075457,0,779.513794,0
-14.224293,0,-24.146656,0,778.567871,0
-14.233317,0,-24.217916,0,777.627625,0
-14.242981,0,-24.289097,0,776.693787,0
-14.25304,0,-24.360071,0,775.767029,0
-14.263301,0,-24.430687,0,774.847961,0
-14.273631,0,-24.500809,0,773.937317,0
-14.283961,0,-24.570288,0,773.035767,0
-14.294251,0,-24.638985,0,772.143799,0
-14.304457,0,-24.706764,0,771.262085,0
-14.314495,0,-24.773502,0,770.391174,0
-14.324231,0,-24.839079,0,769.531555,0
-14.333494,0,-24.903376,0,768.683655,0
-14.342111,0,-24.966267,0,767.848083,0
-14.349937,0,-25.027634,0,767.025452,0
-14.35688,0,-25.087349,0,766.216125,0
-14.362902,0,-25.145287,0,765.420776,0
-14.367989,0,-25.201321,0,764.639709,0
-14.37213,0,-25.255339,0,763.873352,0
-14.375274,0,-25.307238,0,763.122253,0
-14.37732,0,-25.35692,0,762.386536,0
-14.378137,0,-25.404312,0,761.666687,0
-14.377571,0,-25.449348,0,760.963135,0
-14.37549,0,-25.49198,0,760.276184,0
-14.371801,0,-25.532154,0,759.606201,0
-14.366456,0,-25.56982,0,758.953613,0
-14.359434,0,-25.604929,0,758.318604,0
-14.350721,0,-25.63744,0,757.701599,0
-14.340285,0,-25.667313,0,757.102722,0
-14.328057,0,-25.694515,0,756.522278,0
-14.313925,0,-25.719032,0,755.960388,0
-14.297765,0,-25.740858,0,755.417297,0
-14.279443,0,-25.759996,0,754.893311,0
-14.258863,0,-25.77647,0,754.388733,0
-14.235962,0,-25.790304,0,753.903564,0
-14.210716,0,-25.801523,0,753.438232,0
-14.183125,0,-25.810167,0,752.992798,0
-14.153172,0,-25.816288,0,752.5672,0
-14.120814,0,-25.819933,0,752.161743,0
-14.085978,0,-25.821148,0,751.776428,0
-14.048566,0,-25.819992,0,751.411377,0
-14.008483,0,-25.816519,0,751.066711,0
-13.965655,0,-25.810801,0,750.742737,0
-13.920047,0,-25.802896,0,750.439331,0
-13.871661,0,-25.792881,0,750.156738,0
-13.820518,0,-25.780834,0,749.894836,0
-13.766645,0,-25.766834,0,749.653687,0
-13.710049,0,-25.750977,0,749.433167,0
-13.650708,0,-25.733358,0,749.233154,0
-13.588577,0,-25.714073,0,749.053894,0
-13.523611,0,-25.693213,0,748.895203,0
-13.455779,0,-25.670872,0,748.757385,0
-13.385077,0,-25.647139,0,748.640015,0
-13.311542,0,-25.622097,0,748.543213,0
-13.235227,0,-25.595819,0,748.466919,0
-13.156192,0,-25.568401,0,748.410828,0
-13.074481,0,-25.539934,0,748.374878,0
-12.990112,0,-25.510519,0,748.358948,0
-12.903084,0,-25.480263,0,748.362732,0
-12.81338,0,-25.449268,0,748.386353,0
-12.721,0,-25.417629,0,748.429565,0
-12.62596,0,-25.385433,0,748.492249,0
-12.528314,0,-25.352757,0,748.57428,0
-12.428139,0,-25.319672,0,748.675415,0
-12.325521,0,-25.286257,0,748.795471,0
-12.220545,0,-25.252581,0,748.933899,0
-12.113276,0,-25.218735,0,749.090759,0
-12.003759,0,-25.184803,0,749.265564,0
-11.892041,0,-25.150888,0,749.458252,0
-11.778168,0,-25.117077,0,749.668518,0
-11.662201,0,-25.083464,0,749.896057,0
-11.54422,0,-25.050138,0,750.140564,0
-11.424329,0,-25.017172,0,750.401794,0
-11.302636,0,-24.984646,0,750.679199,0
-11.179246,0,-24.952633,0,750.972412,0
-11.054251,0,-24.921207,0,751.281128,0
-10.927733,0,-24.89044,0,751.604919,0
-10.799755,0,-24.860415,0,751.943359,0
-10.670377,0,-24.831207,0,752.296143,0
-10.539654,0,-24.802908,0,752.662781,0
-10.407656,0,-24.775593,0,753.042908,0
-10.274459,0,-24.749338,0,753.436035,0
-10.140145,0,-24.724216,0,753.841797,0
-10.0048,0,-24.700294,0,754.259583,0
-9.868496,0,-24.677637,0,754.688904,0
-9.731297,0,-24.6563,0,755.129333,0
-9.593256,0,-24.636333,0,755.580444,0
-9.454409,0,-24.617785,0,756.041748,0
-9.314788,0,-24.600702,0,756.512756,0
-9.174422,0,-24.585133,0,756.992981,0
-9.033353,0,-24.571119,0,757.481995,0
-8.891635,0,-24.558697,0,757.979309,0
-8.749336,0,-24.547905,0,758.484192,0
-8.606528,0,-24.538773,0,758.996338,0
-8.463283,0,-24.531334,0,759.515076,0
-8.319653,0,-24.525608,0,760.040039,0
-8.175677,0,-24.521608,0,760.570679,0
-8.031386,0,-24.519352,0,761.106628,0
-7.886799,0,-24.518843,0,761.647339,0
-7.741941,0,-24.520079,0,762.192383,0
-7.59685,0,-24.523067,0,762.741272,0
-7.451586,0,-24.527809,0,763.293396,0
-7.306216,0,-24.534306,0,763.848328,0
-7.160813,0,-24.542566,0,764.405579,0
-7.015433,0,-24.552588,0,764.964722,0
-6.870107,0,-24.564379,0,765.525452,0
-6.724844,0,-24.57793,0,766.087158,0
-6.57964,0,-24.593241,0,766.649475,0
-6.43449,0,-24.6103,0,767.211914,0
-6.289406,0,-24.629084,0,767.773987,0
-6.144421,0,-24.64958,0,768.335327,0
-5.999578,0,-24.671764,0,768.895325,0
-5.854934,0,-24.69562,0,769.453796,0
-5.710524,0,-24.721123,0,770.010132,0
-5.56636,0,-24.748255,0,770.564148,0
-5.422426,0,-24.776999,0,771.115479,0
-5.278686,0,-24.807337,0,771.663574,0
-5.135099,0,-24.839247,0,772.20813,0
-4.991644,0,-24.872702,0,772.748718,0
-4.848328,0,-24.907682,0,773.284912,0
-4.70518,0,-24.944162,0,773.816406,0
-4.562243,0,-24.982111,0,774.342834,0
-4.419547,0,-25.021515,0,774.863831,0
-4.277105,0,-25.062344,0,775.379211,0
-4.134898,0,-25.104576,0,775.88855,0
-3.992889,0,-25.148186,0,776.391418,0
-3.851033,0,-25.193144,0,776.887634,0
-3.709301,0,-25.239422,0,777.37677,0
-3.567688,0,-25.286982,0,777.858521,0
-3.426213,0,-25.335787,0,778.332581,0
-3.284909,0,-25.385807,0,778.798767,0
-3.143801,0,-25.436998,0,779.256714,0
-3.002885,0,-25.489319,0,779.706116,0
-2.862119,0,-25.542736,0,780.146729,0
-2.721436,0,-25.597204,0,780.578308,0
-2.580755,0,-25.652679,0,781.000549,0
-2.440012,0,-25.709122,0,781.413086,0
-2.29917,0,-25.766479,0,781.815735,0
-2.158221,0,-25.824709,0,782.208313,0
-2.017174,0,-25.883764,0,782.590454,0
-1.876036,0,-25.943607,0,782.962036,0
-1.734791,0,-26.004198,0,783.322876,0
-1.593396,0,-26.065496,0,783.672607,0
-1.451781,0,-26.12747,0,784.011169,0
-1.309865,0,-26.190081,0,784.338196,0
-1.167582,0,-26.253284,0,784.653564,0
-1.024894,0,-26.317032,0,784.957031,0
-0.881802,0,-26.381254,0,785.248352,0
-0.738335,0,-26.445894,0,785.527588,0
-0.594526,0,-26.510897,0,785.794312,0
-0.450394,0,-26.576206,0,786.048523,0
-0.305929,0,-26.641775,0,786.289978,0
-0.161093,0,-26.707567,0,786.518616,0
-0.01584,0,-26.77355,0,786.734192,0
0.129861,0,-26.839685,0,786.936707,0
0.276006,0,-26.905926,0,787.126038,0
0.42255,0,-26.972216,0,787.30188,0
0.56942,0,-27.038486,0,787.464478,0
0.716528,0,-27.104664,0,787.613525,0
0.863804,0,-27.170675,0,787.749084,0
1.011209,0,-27.236454,0,787.870972,0
1.158741,0,-27.301931,0,787.979309,0
1.306418,0,-27.367062,0,788.073853,0
1.454257,0,-27.431791,0,788.154724,0
1.602248,0,-27.496082,0,788.221802,0
1.750342,0,-27.559891,0,788.275208,0
1.898455,0,-27.623173,0,788.31488,0
2.046495,0,-27.685879,0,788.340881,0
2.194382,0,-27.747961,0,788.353271,0
2.342073,0,-27.809355,0,788.352112,0
2.489559,0,-27.87001,0,788.337341,0
2.636855,0,-27.929874,0,788.309143,0
2.783966,0,-27.988905,0,788.267517,0
2.930874,0,-28.04706,0,788.212646,0
3.077517,0,-28.104305,0,788.144592,0
3.223799,0,-28.160618,0,788.063599,0
3.36961,0,-28.215967,0,787.969788,0
3.514857,0,-28.27034,0,787.86322,0
3.659478,0,-28.323715,0,787.74408,0
3.803459,0,-28.376068,0,787.612549,0
3.94681,0,-28.427366,0,787.468811,0
4.08955,0,-28.477562,0,787.312927,0
4.231668,0,-28.526617,0,787.145264,0
4.37312,0,-28.574495,0,786.965942,0
4.513831,0,-28.621162,0,786.775269,0
4.653717,0,-28.666609,0,786.573425,0
4.792716,0,-28.71084,0,786.360657,0
4.930799,0,-28.753866,0,786.137085,0
5.06798,0,-28.795706,0,785.903076,0
5.204306,0,-28.836374,0,785.658691,0
5.339824,0,-28.875877,0,785.404358,0
5.474565,0,-28.914209,0,785.140076,0
